Issue Date,Badge Class Name,Student_ID_anonymised,Narrative,Expiration Date,Claim Code Used,Revoked,Revocation Reason,Recipient Type,Image Url
2026-08-20T04:29:01.184Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/Px9IO0PWRJyNSdq6FOq7Eg/image
2026-08-20T04:28:59.019Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/-t1cPHfRREOoc1z08xTC2Q/image
2026-08-20T04:28:58.554Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/fxGMA_KTSwyLh9Rbejxr5g/image
2026-08-20T04:28:57.486Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/sER8PnJkQNivmzbdueYfBA/image
2026-08-20T04:28:57.361Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/p0hcfm14QAqoo0GexXQaBg/image
2026-08-20T04:28:57.319Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/r-LN5pR_R1CFXQVnKmZXVw/image
2026-08-20T04:28:57.117Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/mdCzLGHPTMiGpXIQAxIovQ/image
2026-08-20T04:28:56.918Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/_1z3ni7eTvygrD1XqHNixw/image
2026-08-20T04:28:56.887Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/ekG5G1TqT1ykYjGep3dH6Q/image
2026-08-20T04:28:56.745Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/GwfA4BpATV2Q2uDav479UA/image
2026-08-20T04:28:56.682Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/q0mvS7vQRK2xIBR6NXYm6Q/image
2026-08-20T04:28:56.580Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/f6Th9ooHS8SpjwxWGqLPYw/image
2026-08-20T04:28:55.176Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/LmczKZX1T2iHHmRUYSzvDg/image
2026-08-20T04:28:55.162Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/I--wdvAyRhmnNj0lZjNH3w/image
2026-08-20T04:28:55.136Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/EnlPsdLkRfivGmRvOLffkw/image
2026-08-20T04:28:55.131Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/13I-_wAASeai4gecKf4Kdw/image
2026-08-20T04:28:55.131Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/QtEFaZ0EQguYQOwSDQMpeQ/image
2026-08-20T04:28:55.069Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/JKbtbgFDR860Bx7EmR5kCQ/image
2026-08-20T04:28:54.962Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/nNfI4mNcShGpRTeeDSoqYg/image
2026-08-20T04:28:54.931Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/LzRvWvBSTA-jFfh308Kl_A/image
2026-08-20T04:28:54.913Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/rv8IbO1MQOGs27W58Oq5xg/image
2026-08-20T04:28:54.879Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/cZlqA7u2SWiFFQB5w94Dkg/image
2026-08-20T04:28:54.873Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/5yPR6JVjSBeOW6HSlOMn3g/image
2026-08-20T04:28:54.868Z,Authorised Program Officer (APO) Professional Development,,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/MreaLIz1Ruylu6RLBd0n6g/image
2026-08-19T22:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Y-aRINWVQ_OUpTfgRbmzxw/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/4iydFx4pTlCeDWtNxVVbKQ/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/q1ZLZaL0SEeAreB2kqbKJw/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/RGqMhzDFR4KSSzkGjlSfWQ/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/pJHrDH2TQieRiOO6oCzH-g/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/n3zkVhNVRYGg7U9DsgEXxA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/JamMZQa1TNGyF4cGIm8CGA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/IYLnRM1eTlWeW_qemQPrKQ/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/afi3WNR6SW2ltOzD9X8TuQ/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/VyDFv9u7Rga_axX1g3tQ7A/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/4k23QEvHQ6OJ-0pZ4zeu7w/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3GVGU9b-SUuQdSsF_UdaBw/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/eCoTbY0FQbmAIdCYuM1tiA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6jhJ07OMTwShhqZQ1MVNvA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/T5QcRDyUSieZGVQQ0qxtcA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/QyS_znCQSrOYaqcTwabGAQ/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/MnYiagIbQf-xfUjVVOcxog/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3iw9mvIASFSMjLK4rJWfRA/image
2026-08-19T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fwvJNeYLSzmi6or5jguhqQ/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ASvNsENRS5KiVyprKmtP6w/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/39Q1XlmdSrufaDwZt1xEPg/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/eDHvLDCOQLC_mNSuQmgxYw/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/8qctecmjQo6MYY6PCbiiOQ/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/PNcNvhnoTnyCAQtj3bFjKg/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/JOxu6v7YQo2kSD00roDbJw/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6rFSHYHWRCOOKUHLJiP6sQ/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/y4wnq6MHQA6cHSHOgAzVJw/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UIw36nswQgigCDB3u7QXvA/image
2026-08-17T02:26:00Z,Munarra Anti-Racism: A Yorta Yorta Context,STUD_436,,,,FALSE,,email,https://badges.parchment.au/public/assertions/qCayFyTRQIGm70ZxQVwhag/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/TwmwRsBSRHeVF7-JH-qdIA/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/S4_VQMXAQYelZijpbuCAgQ/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/KbFSAtRzStGUGqzXKuVAoA/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/WPb43lLaT5uY915xiafUbQ/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/jgWeCBnaTWeFJe5Sq-f5Dw/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/VLFJA5-AQLS5eluoEyGsGQ/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/-a2f210yTP-hdXkmFu_bJg/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/hJw42H8ZR66jWJEpIA6g_w/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,STUD_203,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lc-n_P0IR3GnaLIY1hJ0eQ/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/JUIBppYcTxyy_8ABf-QRqQ/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/t8U-GihVSLqH9T9JLOKJ1w/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6LaKMV-jR_KEjZ3Z3B4K-g/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/VGfGzPumRCeu6npj00bhrw/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/AbLMkj2IRPaLHfWJy6Tccw/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/0lTIwUcTThqHD7KYUduNjg/image
2026-08-16T14:00:00Z,Munarra Anti-Racism: A Yorta Yorta Context,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/wYXzj9jHTUKdEQqkhOhqzg/image
2026-08-05T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/t6KZJOp6QKm6TlKmzMHubg/image
2026-08-05T14:00:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/AlqLcBVNRZ6jwN0g5T7GaA/image
2026-08-04T01:05:23.175Z,Understanding Treaty,STUD_280,,,,FALSE,,email,https://badges.parchment.au/public/assertions/q_pZILs3Ski31c8xEYJ2rw/image
2026-08-04T01:05:22.984Z,Understanding Treaty,STUD_314,,,,FALSE,,email,https://badges.parchment.au/public/assertions/cb2fnfHqTk2uHpA4c1IH2w/image
2026-08-04T01:05:21.493Z,Understanding Treaty,STUD_396,,,,FALSE,,email,https://badges.parchment.au/public/assertions/OhSjSSpNT-mpCpmFRAEREQ/image
2026-08-04T01:05:21.469Z,Understanding Treaty,STUD_339,,,,FALSE,,email,https://badges.parchment.au/public/assertions/r2x5kSsVT-2ULR-a9wzIeg/image
2026-08-04T01:05:21.465Z,Understanding Treaty,STUD_103,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fqFQ2sSjQLy8aIdEka3e3Q/image
2026-08-04T01:05:21.253Z,Understanding Treaty,STUD_381,,,,FALSE,,email,https://badges.parchment.au/public/assertions/tKoo9ajZS2a1dgv-QLVwjQ/image
2026-08-04T01:05:20.965Z,Understanding Treaty,STUD_327,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fYWJfvFfRyq9dZH30KFNXw/image
2026-08-04T01:05:20.682Z,Understanding Treaty,STUD_109,,,,FALSE,,email,https://badges.parchment.au/public/assertions/SfPxFNjmR06_Tl7U_PhEeA/image
2026-08-04T01:05:20.670Z,Understanding Treaty,STUD_349,,,,FALSE,,email,https://badges.parchment.au/public/assertions/9cWIhWEmTEKBP6JSwHKv9g/image
2026-08-04T01:05:20.660Z,Understanding Treaty,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/XuqTs7-mQ9qJjOrP9STeuA/image
2026-08-04T01:05:20.647Z,Understanding Treaty,STUD_221,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ayls6UsCSla894L2Bw7n-A/image
2026-08-04T01:05:20.400Z,Understanding Treaty,STUD_117,,,,FALSE,,email,https://badges.parchment.au/public/assertions/J1NXGADqTbm0izZ_4zvHFA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_262,,,,FALSE,,email,https://badges.parchment.au/public/assertions/N4clQMpPTe6XhOMEfodKPw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_340,,,,FALSE,,email,https://badges.parchment.au/public/assertions/a5sF6VxHR9-LW6N-IkWbAA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_353,,,,FALSE,,email,https://badges.parchment.au/public/assertions/gtROWyxCS4uI7uHh9iQWfA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_045,,,,FALSE,,email,https://badges.parchment.au/public/assertions/EQD9pOaRS7-ppbm-SaaxNw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_002,,,,FALSE,,email,https://badges.parchment.au/public/assertions/skS7EylXRJikIwOcQ3ZLAg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_304,,,,FALSE,,email,https://badges.parchment.au/public/assertions/NAPtpvjfRrWE1Z2pEM_4sw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_300,,,,FALSE,,email,https://badges.parchment.au/public/assertions/0BF8I3JQToaIX5zMNRGAiQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_071,,,,FALSE,,email,https://badges.parchment.au/public/assertions/PoxQGVW4R0eP_z80Ldc1vA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_311,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6OT1tVT5TZK2PfqIfxMrrg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_015,,,,FALSE,,email,https://badges.parchment.au/public/assertions/5MnKHXjqRJSbeW8ldgLiXg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_010,,,,FALSE,,email,https://badges.parchment.au/public/assertions/khj3QYINSfilijgWn9XGaw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ncGUfPeHTiyH51NpWYjdEw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/e2jJ65-ORPGXvsMIX6HNfg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_170,,,,FALSE,,email,https://badges.parchment.au/public/assertions/2K3gDiwRRxi-mvXE6BevqA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_216,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ciusnlFbRAO8tHADIKxQyw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/g3nUqIcpRKG0IAEnigSbQQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/sSEQS-RGTeeHP7sEOmWnrg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_289,,,,FALSE,,email,https://badges.parchment.au/public/assertions/atXB2DyJQVK-adXg9-Z-lg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/arcwZhXKRJu9TP-UkcMY-w/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_096,,,,FALSE,,email,https://badges.parchment.au/public/assertions/66PErQp_SQSvAGD1LXyTbA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/AwHSsCXuQvSbEJa2DZXZMw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_097,,,,FALSE,,email,https://badges.parchment.au/public/assertions/p5PgscQmSECLoU1DXeFOSA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/-jLVqSbrRq2lLEso61Gdig/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6sFCgF7HQbGwDGgkbIyF9Q/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/OuoSQyb0Tb2cP_HpJ0uIyg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/CXm06A1ASCitCoWKXqBc-A/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/CxLIr74xRd-d61yVDusTjg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_302,,,,FALSE,,email,https://badges.parchment.au/public/assertions/litPG5rjSJiEeyMmD5b2DA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_027,,,,FALSE,,email,https://badges.parchment.au/public/assertions/yJWeM2ODT32V8woPImEUKQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/PZKaA-MiSFqOnLIY10EvGQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_047,,,,FALSE,,email,https://badges.parchment.au/public/assertions/qulzczImTC-XLEAWCAldKA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UTyVUUK3S7GfrQPvgEz2Yg/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_200,,,,FALSE,,email,https://badges.parchment.au/public/assertions/V6fUPa_NSF2pS_F59nbrpA/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_013,,,,FALSE,,email,https://badges.parchment.au/public/assertions/cUdTDcFKRVqx8do2JJ1f0A/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/G1p7jekNS7Kj4IbicY4FLw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/CAC5TnThTo2tZ6lRBrhxiw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_063,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BsO2uUeSQ5a6HEct-Nl6pw/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_267,,,,FALSE,,email,https://badges.parchment.au/public/assertions/RWZht2i6S_eDxhmw9exCdQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_164,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fw41lkK6QQSt7gyfT4ebbQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_108,,,,FALSE,,email,https://badges.parchment.au/public/assertions/bcQZY-2ZRm6MztSYA1SThQ/image
2026-07-29T14:00:00Z,Indigenous and Other Sovereignties,STUD_287,,,,FALSE,,email,https://badges.parchment.au/public/assertions/SaxAUJsVShK34aucbcfUwA/image
2026-07-22T05:10:15Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/QsOYXRL5R0edFtgPPKbaZw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fM920C0bQl2qOSF8irvjAQ/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_094,,,,FALSE,,email,https://badges.parchment.au/public/assertions/RSuCu-kNSYW2gHj5b-Wxvw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6KJWE1E7Rc69FZgpOrpObw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/JSQnOg7SRNugLeFZhlpLkA/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/QkvKSdSDTsKDasc7QPAlQw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_186,,,,FALSE,,email,https://badges.parchment.au/public/assertions/hy9L8pz6TuKIei_FGWRmEg/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_341,,,,FALSE,,email,https://badges.parchment.au/public/assertions/bcH9MW8KRvenFmG1tbFhlg/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BfnwUAEcScKsr3Vpp-a8uQ/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_434,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6GPOBeehRAWvv0EGZYxIEA/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/HaIEBT_2TbmumHgC35C9qA/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_178,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6moTeJfJTMaIJSUKAB7Dbw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_313,,,,FALSE,,email,https://badges.parchment.au/public/assertions/TNCwqCLuTx2ZIZ29oGXZ7A/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_172,,,,FALSE,,email,https://badges.parchment.au/public/assertions/siumv4b6T0SHCcv6rY2_MA/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_067,,,,FALSE,,email,https://badges.parchment.au/public/assertions/FeWB9AS0TSe0R3oUoc6oqA/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_246,,,,FALSE,,email,https://badges.parchment.au/public/assertions/G_wfcM8FSoqOvjgwBLmMXg/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_127,,,,FALSE,,email,https://badges.parchment.au/public/assertions/m4bUPBcqT3eS-NSOjRgrfw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_231,,,,FALSE,,email,https://badges.parchment.au/public/assertions/dqthaVooT0uIxVe7jnd-mg/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_019,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3ZS1HjC_TcCkl8GuI_mEsw/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/03RtVs13SE-ho_KU5JRAWg/image
2026-07-20T14:00:00Z,Indigenous and Other Sovereignties,STUD_036,,,,FALSE,,email,https://badges.parchment.au/public/assertions/IHbe45bIRs2b7yaohJHHpA/image
2026-07-06T22:00:00Z,Lawful Relations with Indigenous Peoples,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/s7b-8N-SSL6UzyHgCxJbcQ/image
2026-07-06T22:00:00Z,Understanding Treaty,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/xGv2PAwqQWCUn2v33W8htw/image
2026-07-06T22:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BJNeI7XeSFq--THGaoUcJg/image
2026-07-06T22:00:00Z,Indigenous and Other Sovereignties,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/auvrAAfRQDGrmbQTjzYOgA/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/KaHwtrd3SHqeadjFazlS1w/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/1ooe2VE_Q1GoupGpkCSWMw/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UBhOZwtMR9irviYXF9Mf-g/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/DZDdOU6QTFCh_u4kB0brAw/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/DymQ86tBSIGISFPfIxtjQA/image
2026-07-06T02:20:00Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/O94vi618Toy-AM0CoLidnQ/image
